dialogue_id,game,text,speaker,utterance_idx,is_effective,is_positive
51581,commonsense, examine counter,assistant,9,1,1
51581,commonsense," This is the present state of the game
The counter is solidly built.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,2,1
51581,commonsense, examine kettle,assistant,11,1,1
51581,commonsense," This is the present state of the game
The kettle is modern.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,2,1
51581,commonsense, examine blender,assistant,13,1,1
51581,commonsense," This is the present state of the game
The blender would seem to be to fit in here

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,2,1
51581,commonsense, go dining table,assistant,15,0,1
51581,commonsense," This is the present state of the game
That's not something you can enter.

<score>
0
</score><moves>
8
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,2,1
51581,commonsense, go kitchen,assistant,17,1,1
51581,commonsense," This is the present state of the game
That's not something you can enter.

<score>
0
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,2,1
51581,commonsense, examine fridge,assistant,19,1,1
51581,commonsense," This is the present state of the game
The fridge looks well-built. It is open.

<score>
0
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,2,1
51581,commonsense, examine cupboard,assistant,21,1,1
51581,commonsense," This is the present state of the game
The kitchen cupboard looks rugged. You can see inside it.

<score>
0
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,2,1
51581,commonsense, examine dining table,assistant,23,1,1
51581,commonsense," This is the present state of the game
The dining table is undependable.

On the dining table are a kettle and a blender.

<score>
0
</score><moves>
12
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,2,1
51581,commonsense, examine counter,assistant,25,1,1
51581,commonsense," This is the present state of the game
The counter is solidly built.

<score>
0
</score><moves>
13
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,2,1
51581,commonsense, examine kettle,assistant,27,1,1
51581,commonsense," This is the present state of the game
The kettle is modern.

<score>
0
</score><moves>
14
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,2,1
51581,commonsense, examine blender,assistant,29,1,1
51581,commonsense," This is the present state of the game
The blender would seem to be to fit in here

<score>
0
</score><moves>
15
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,2,1
51581,commonsense, go dining table,assistant,31,0,1
51581,commonsense," This is the present state of the game
That's not something you can enter.

<score>
0
</score><moves>
16
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,2,1
51581,commonsense, go kitchen,assistant,33,1,1
51581,commonsense," This is the present state of the game
That's not something you can enter.

<score>
0
</score><moves>
17
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,2,1
51581,commonsense, examine fridge,assistant,35,1,1
51581,commonsense," This is the present state of the game
The fridge looks well-built. It is open.

<score>
0
</score><moves>
18
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,2,1
51581,commonsense, examine cupboard,assistant,37,1,1
51863,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Livingroom =-
You are in a livingroom. A standard one.

As if things weren't amazing enough already, you can even see a sofa. The sofa is comfy. Looks like someone's already been here and taken everything off it, though. You make a mental note to not get your hopes up the next time you see a sofa in a room. Were you looking for an end table? Because look over there, it's an end table. You see a cushion on the end table. You can see a TV stand. You see a magazine on the TV stand. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things.



these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,2,1
51863,commonsense, go livingroom,assistant,1,1,1
51863,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,2,1
51863,commonsense, examine sofa,assistant,3,1,1
51863,commonsense," This is the present state of the game
The sofa is reliable.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,2,1
51863,commonsense, take cushion from sofa,assistant,5,1,1
51863,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,2,1
51863,commonsense, examine end table,assistant,7,1,1
51863,commonsense," This is the present state of the game
The end table is shaky.

On the end table is a cushion.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,2,1
51863,commonsense, put cushion on sofa,assistant,9,1,1
51863,commonsense," This is the present state of the game
You need to take the cushion first.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,2,1
51863,commonsense, take cushion from end table,assistant,11,1,1
51863,commonsense," This is the present state of the game
You take the cushion from the end table.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,2,1
51863,commonsense, put cushion on sofa,assistant,13,1,1
51863,commonsense," This is the present state of the game
You put the cushion on the sofa.

<score>
1
</score><moves>
5
</moves>
Your score has just gone up by one point.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,2,1
51863,commonsense, examine magazine on tv stand,assistant,15,1,1
51863,commonsense," This is the present state of the game
I only understood you as far as wanting to examine the magazine.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,2,1
51863,commonsense, take magazine from tv stand,assistant,17,1,1
51863,commonsense," This is the present state of the game
You take the magazine from the TV stand.

<score>
1
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,2,1
51863,commonsense, put magazine on tv stand,assistant,19,1,1
51863,commonsense," This is the present state of the game
You put the magazine on the TV stand.

<score>
1
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,2,1
51863,commonsense, examine cushion on sofa,assistant,21,0,1
51863,commonsense," This is the present state of the game
I only understood you as far as wanting to examine the cushion.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,2,1
51863,commonsense, examine sofa cushion,assistant,23,0,1
51863,commonsense," This is the present state of the game
I only understood you as far as wanting to examine the sofa.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,2,1
51863,commonsense, examine sofa,assistant,25,1,1
51863,commonsense," This is the present state of the game
The sofa is reliable.

On the sofa is a cushion.

<score>
1
</score><moves>
8
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,2,1
51863,commonsense, put cushion on sofa,assistant,27,1,1
51863,commonsense," This is the present state of the game
You need to take the cushion first.

<score>
1
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,2,1
51863,commonsense, take cushion from sofa,assistant,29,1,1
51863,commonsense," This is the present state of the game
You take the cushion from the sofa.

<score>
1
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,2,1
51863,commonsense, put cushion on sofa,assistant,31,1,1
51863,commonsense," This is the present state of the game
You put the cushion on the sofa.

<score>
1
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,2,1
51863,commonsense, examine end table again,assistant,33,0,1
51863,commonsense," This is the present state of the game
I only understood you as far as wanting to examine the end table.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,2,1
51863,commonsense, examine cushion on sofa again,assistant,35,0,1
51863,commonsense," This is the present state of the game
I only understood you as far as wanting to examine the cushion.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,2,1
51863,commonsense, examine sofa cushion again,assistant,37,0,1
52248,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Bedroom =-
I am sorry to announce that you are now in the bedroom.

You can see an opened wardrobe close by. Empty! What kind of nightmare TextWorld is this? You can make out a bed. The bed is large. On the bed you make out a raincoat. You can make out a nightstand. Now why would someone leave that there? The nightstand is ordinary. But oh no! there's nothing on this piece of junk. Hm. Oh well



these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,2,1
52248,commonsense," go
",assistant,1,1,1
52248,commonsense," This is the present state of the game
You'll have to say which compass direction to go in.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,2,1
52248,commonsense," go north
",assistant,3,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,2,1
52248,commonsense," go east
",assistant,5,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,2,1
52248,commonsense," go south
",assistant,7,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,2,1
52248,commonsense," go west
",assistant,9,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,2,1
52248,commonsense," go north
",assistant,11,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,2,1
52248,commonsense," go south
",assistant,13,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,2,1
52248,commonsense," go east
",assistant,15,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
8
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,2,1
52248,commonsense," go west
",assistant,17,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
9
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,2,1
52248,commonsense," go north
",assistant,19,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
10
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,2,1
52248,commonsense," go south
",assistant,21,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
11
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,2,1
52248,commonsense," go east
",assistant,23,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
12
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,2,1
52248,commonsense," go west
",assistant,25,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
13
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,2,1
52248,commonsense," go north
",assistant,27,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
14
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,28,2,1
52248,commonsense," go south
",assistant,29,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
15
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,30,2,1
52248,commonsense, go east,assistant,31,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
16
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,32,2,1
52248,commonsense," go west
",assistant,33,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
17
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,34,2,1
52248,commonsense," go north
",assistant,35,0,1
52248,commonsense," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
18
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,36,2,1
52248,commonsense," go south
",assistant,37,0,1
52407,commonsense," This is the present state of the game



                    ________  ________  __    __  ________
                   |        \|        \|  \  |  \|        \
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$
                      | $$   | $$__     \$$\/  $$   | $$
                      | $$   | $$  \     >$$  $$    | $$
                      | $$   | $$$$$    /  $$$$\    | $$
                      | $$   | $$_____ |  $$ \$$\   | $$
                      | $$   | $$     \| $$  | $$   | $$
                       \$$    \$$$$$$$$ \$$   \$$    \$$
              __       __   ______   _______   __        _______
             |  \  _  |  \ /      \ |       \ |  \      |       \
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Livingroom =-
You've just walked into a livingroom. The room is well lit.

You make out a wastepaper basket. The wastepaper basket is empty! What a waste of a day! You can make out a sofa. The sofa is comfy. Unfortunately, there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto an end table. On the end table you see some wastepaper.

There is an exit to the north.

There is a copybook on the floor.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,0,1
52407,commonsense, go north,assistant,1,2,1
52407,commonsense," This is the present state of the game

-= Corridor =-
You find yourself in a corridor.

Look out! It's a- oh, never mind, it's just a key holder. The key holder is usual. Looks like someone's already been here and taken everything off it, though.

There is an exit to the south.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,0,1
52407,commonsense, go south,assistant,3,2,1
52407,commonsense," This is the present state of the game

-= Livingroom =-
You've just walked into a livingroom. The room is well lit.

You make out a wastepaper basket. The wastepaper basket is empty! What a waste of a day! You can make out a sofa. The sofa is comfy. Unfortunately, there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto an end table. On the end table you see some wastepaper.

There is an exit to the north.

There is a copybook on the floor.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,0,1
52407,commonsense, take copybook,assistant,5,2,1
52407,commonsense," This is the present state of the game
You pick up the copybook from the ground.


<score>
0
</score><moves>
3
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,0,1
52407,commonsense, go north,assistant,7,2,1
52407,commonsense," This is the present state of the game

-= Corridor =-
You find yourself in a corridor.

Look out! It's a- oh, never mind, it's just a key holder. The key holder is usual. Looks like someone's already been here and taken everything off it, though.

There is an exit to the south.

<score>
0
</score><moves>
4
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,0,1
52407,commonsense, go south,assistant,9,2,1
52407,commonsense," This is the present state of the game

-= Livingroom =-
You've just walked into a livingroom. The room is well lit.

You make out a wastepaper basket. The wastepaper basket is empty! What a waste of a day! You can make out a sofa. The sofa is comfy. Unfortunately, there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto an end table. On the end table you see some wastepaper.

There is an exit to the north.

<score>
0
</score><moves>
5
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,0,1
52407,commonsense, put copybook on sofa,assistant,11,2,1
52407,commonsense," This is the present state of the game
You put the copybook on the sofa.

<score>
0
</score><moves>
6
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,0,1
52407,commonsense, go north,assistant,13,2,1
52407,commonsense," This is the present state of the game

-= Corridor =-
You find yourself in a corridor.

Look out! It's a- oh, never mind, it's just a key holder. The key holder is usual. Looks like someone's already been here and taken everything off it, though.

There is an exit to the south.

<score>
0
</score><moves>
7
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,0,1
52407,commonsense, go south,assistant,15,2,1
