,dialogue_id,game,text,speaker,utterance_idx,seed,game score,level,is_positive
1619,30401,cooking, go kitchen,assistant,25,30401,0.0,5,1
1620,30401,cooking," This is the present state of the game
You can't see any such thing.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,30401,0.0,5,1
1621,30401,cooking, examine cookbook,assistant,27,30401,0.0,5,1
1622,64994,cooking," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!

-= Pantry =-
You've entered a pantry.

You can make out a shelf. The shelf is wooden. But the thing is empty. This always happens!

There is an open plain door leading south.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,64994,1.7777777777777777,5,1
1623,64994,cooking, go south,assistant,1,64994,1.7777777777777777,5,1
1624,64994,cooking," This is the present state of the game

-= Kitchen =-
Well I'll be, you are in a place we're calling a kitchen.

Look out! It's a- oh, never mind, it's just a fridge. The fridge contains a block of cheese. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You can make out an oven. You make out a table. I guess it's true what they say, if you're looking for a table, go to TextWorld. The table is massive. On the table you can see a knife. You see a counter. The counter is vast. On the counter you make out a raw yellow potato, a yellow apple, a raw red potato and a cookbook. It doesn't get more TextWorld than this! You can see a stove. Why don't you take a picture of it, it'll last longer! The stove is conventional. The stove appears to be empty. Hm. Oh well

There is an open plain door leading north. There is an exit to the east. Don't worry, there is no door.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,64994,1.7777777777777777,5,1
1625,64994,cooking, examine cookbook,assistant,3,64994,1.7777777777777777,5,1
1626,64994,cooking," This is the present state of the game
You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  yellow potato

Directions:
dice the block of cheese
  fry the block of cheese
  slice the yellow potato
  roast the yellow potato
  prepare meal


<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,64994,1.7777777777777777,5,1
1627,64994,cooking, dice cheese,assistant,5,64994,1.7777777777777777,5,1
1628,64994,cooking," This is the present state of the game
What do you want to dice the block of cheese with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,64994,1.7777777777777777,5,1
1629,64994,cooking, chop cheese,assistant,7,64994,1.7777777777777777,5,1
1630,64994,cooking," This is the present state of the game
What do you want to chop the block of cheese with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,64994,1.7777777777777777,5,1
1631,64994,cooking, chop cheese with knife,assistant,9,64994,1.7777777777777777,5,1
1632,64994,cooking," This is the present state of the game
You need to take the block of cheese first.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,64994,1.7777777777777777,5,1
1633,64994,cooking, take cheese,assistant,11,64994,1.7777777777777777,5,1
1634,64994,cooking," This is the present state of the game
You take the block of cheese from the fridge.

<score>
1
</score><moves>
4
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,64994,1.7777777777777777,5,1
1635,64994,cooking, chop cheese with knife,assistant,13,64994,1.7777777777777777,5,1
1636,64994,cooking," This is the present state of the game
You need to take the knife first.

<score>
1
</score><moves>
5
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,64994,1.7777777777777777,5,1
1637,64994,cooking, take knife,assistant,15,64994,1.7777777777777777,5,1
1638,64994,cooking," This is the present state of the game
You take the knife from the table.

<score>
1
</score><moves>
6
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,64994,1.7777777777777777,5,1
1639,64994,cooking, chop cheese with knife,assistant,17,64994,1.7777777777777777,5,1
1640,40647,cooking," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!

-= Corridor =-
You are in a corridor. A typical one.



There is an exit to the east. There is an exit to the south. Don't worry, there is no door. You need an exit without a door? You should try going west.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,40647,1.25,5,1
1641,40647,cooking, go east,assistant,1,40647,1.25,5,1
1642,40647,cooking," This is the present state of the game

-= Bedroom =-
You've just walked into a bedroom.

You can make out a bed. I guess it's true what they say, if you're looking for a bed, go to TextWorld. But the thing hasn't got anything on it. Hopefully this doesn't make you too upset.

You don't like doors? Why not try going south, that entranceway is not blocked by one. There is an exit to the west.

<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,40647,1.25,5,1
1643,40647,cooking, go south,assistant,3,40647,1.25,5,1
1644,40647,cooking," This is the present state of the game

-= Livingroom =-
You are in a livingroom. A standard one.

You make out a sofa. But the thing hasn't got anything on it.

You need an exit without a door? You should try going north. You need an exit without a door? You should try going west.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,40647,1.25,5,1
1645,40647,cooking, go north,assistant,5,40647,1.25,5,1
1646,40647,cooking," This is the present state of the game

-= Bedroom =-
You've just walked into a bedroom.

You can make out a bed. I guess it's true what they say, if you're looking for a bed, go to TextWorld. But the thing hasn't got anything on it. Hopefully this doesn't make you too upset.

You don't like doors? Why not try going south, that entranceway is not blocked by one. There is an exit to the west.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,40647,1.25,5,1
1647,40647,cooking, go south,assistant,7,40647,1.25,5,1
1648,40647,cooking," This is the present state of the game

-= Livingroom =-
You are in a livingroom. A standard one.

You make out a sofa. But the thing hasn't got anything on it.

You need an exit without a door? You should try going north. You need an exit without a door? You should try going west.

<score>
0
</score><moves>
4
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,40647,1.25,5,1
1649,40647,cooking, go west,assistant,9,40647,1.25,5,1
1650,40647,cooking," This is the present state of the game

-= Kitchen =-
You've entered a kitchen.

Look out! It's a- oh, never mind, it's just a fridge. The fridge contains a block of cheese, a yellow bell pepper, a yellow onion and a red bell pepper. You can make out a closed oven, which looks conventional, here. Oh, great. Here's a table. Now why would someone leave that there? But there isn't a thing on it. This always happens! You make out a counter. You shudder, but continue examining the counter. On the counter you can see a tomato, a cookbook and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.

There is an open frosted-glass door leading west. There is an exit to the east. There is an exit to the north. Don't worry, there is no door.

<score>
0
</score><moves>
5
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,40647,1.25,5,1
1651,40647,cooking, examine cookbook,assistant,11,40647,1.25,5,1
1652,40647,cooking," This is the present state of the game
You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  yellow bell pepper

Directions:
slice the block of cheese
  roast the block of cheese
  dice the yellow bell pepper
  roast the yellow bell pepper
  prepare meal


<score>
0
</score><moves>
6
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,40647,1.25,5,1
1653,40647,cooking, chop cheese,assistant,13,40647,1.25,5,1
1654,40647,cooking," This is the present state of the game
What do you want to chop the block of cheese with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,40647,1.25,5,1
1655,40647,cooking, chop cheese with knife,assistant,15,40647,1.25,5,1
1656,40647,cooking," This is the present state of the game
You need to take the block of cheese first.

<score>
0
</score><moves>
7
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,40647,1.25,5,1
1657,40647,cooking, take cheese,assistant,17,40647,1.25,5,1
1658,40647,cooking," This is the present state of the game
You take the block of cheese from the fridge.

<score>
1
</score><moves>
8
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,40647,1.25,5,1
1659,40647,cooking, chop cheese with knife,assistant,19,40647,1.25,5,1
1660,40647,cooking," This is the present state of the game
You need to take the knife first.

<score>
1
</score><moves>
9
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,40647,1.25,5,1
1661,40647,cooking, take knife,assistant,21,40647,1.25,5,1
1662,40647,cooking," This is the present state of the game
You take the knife from the counter.

<score>
1
</score><moves>
10
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,40647,1.25,5,1
1663,40647,cooking, chop cheese with knife,assistant,23,40647,1.25,5,1
1664,24466,cooking," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!

-= Kitchen =-
You find yourself in a kitchen. A typical one.

You see an opened fridge in the corner. The fridge contains a carrot, a red bell pepper, a raw red tuna and a raw pork chop, so there's that. You make out a closed oven right there by you. You see a table! The table is massive. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the table! oh well. You can make out a counter. The counter is vast. On the counter you make out a red apple, a red onion, a yellow apple, a tomato, a cookbook and a knife. Look over there! a stove. The stove appears to be empty.

There is an open frosted-glass door leading south. You don't like doors? Why not try going east, that entranceway is not blocked by one.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,24466,4.0,5,1
1665,24466,cooking, go kitchen,assistant,1,24466,4.0,5,1
1666,24466,cooking," This is the present state of the game
You can't see any such thing.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,24466,4.0,5,1
1667,24466,cooking, examine cookbook,assistant,3,24466,4.0,5,1
1668,24466,cooking," This is the present state of the game
You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
carrot
  red apple

Directions:
slice the carrot
  roast the carrot
  dice the red apple
  roast the red apple
  prepare meal


<score>
0
</score><moves>
1
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,24466,4.0,5,1
1669,24466,cooking, chop carrot,assistant,5,24466,4.0,5,1
1670,24466,cooking," This is the present state of the game
(with the carrot)
Cutting something requires a knife.

<score>
0
</score><moves>
2
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,24466,4.0,5,1
1671,24466,cooking, cook carrot,assistant,7,24466,4.0,5,1
1672,24466,cooking," This is the present state of the game
(with the carrot)
You need to take the carrot first.

<score>
0
</score><moves>
3
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,8,24466,4.0,5,1
1673,24466,cooking, take carrot,assistant,9,24466,4.0,5,1
1674,24466,cooking," This is the present state of the game
You take the carrot from the fridge.

<score>
1
</score><moves>
4
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,10,24466,4.0,5,1
1675,24466,cooking, cook carrot,assistant,11,24466,4.0,5,1
1676,24466,cooking," This is the present state of the game
What do you want to cook the carrot with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,12,24466,4.0,5,1
1677,24466,cooking, cook carrot with oven,assistant,13,24466,4.0,5,1
1678,24466,cooking," This is the present state of the game
You roasted the carrot.

<score>
2
</score><moves>
5
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,14,24466,4.0,5,1
1679,24466,cooking, dice red apple,assistant,15,24466,4.0,5,1
1680,24466,cooking," This is the present state of the game
(with the red apple)
Cutting something requires a knife.

<score>
2
</score><moves>
6
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,16,24466,4.0,5,1
1681,24466,cooking, cook red apple,assistant,17,24466,4.0,5,1
1682,24466,cooking," This is the present state of the game
(with the red apple)
You need to take the red apple first.

<score>
2
</score><moves>
7
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,18,24466,4.0,5,1
1683,24466,cooking, take red apple,assistant,19,24466,4.0,5,1
1684,24466,cooking," This is the present state of the game
You take the red apple from the counter.

<score>
3
</score><moves>
8
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,20,24466,4.0,5,1
1685,24466,cooking, cook red apple with oven,assistant,21,24466,4.0,5,1
1686,24466,cooking," This is the present state of the game
You roasted the red apple.

<score>
4
</score><moves>
9
</moves>
Your score has just gone up by one point.

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,22,24466,4.0,5,1
1687,24466,cooking, prepare meal,assistant,23,24466,4.0,5,1
1688,24466,cooking," This is the present state of the game
Something still needs to be cut.

<score>
4
</score><moves>
10
</moves>
these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,24,24466,4.0,5,1
1689,24466,cooking, chop carrot,assistant,25,24466,4.0,5,1
1690,24466,cooking," This is the present state of the game
What do you want to chop the carrot with?

these are the possible verbs you can use: ['chop', 'close', 'cook', 'dice', 'drink', 'drop', 'eat', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'prepare', 'put', 'slice', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,26,24466,4.0,5,1
1691,24466,cooking, chop carrot with knife,assistant,27,24466,4.0,5,1
2038,23272,commonsense," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Welcome to TextWorld! You find yourself in a messy house. Many things are not in their usual location. Let's clean up this place. Once you are done, this little house is going to be spick and span! Look for anything that is out of place and put it away in its proper location.

-= Livingroom =-
You are in a livingroom. A typical one.

Oh wow! Is that what I think it is? It is! It's a wastepaper basket. The wastepaper basket is empty, what a horrible day! If you haven't noticed it already, there seems to be something there by the wall, it's a sofa. The sofa is comfy. The sofa appears to be empty. You bend down to tie your shoe. When you stand up, you notice an end table. Does this look like anything mentioned in the instructions? The end table is wooden. Looks like someone's already been here and taken everything off it, though.



There is a magazine and an used tissue on the floor.

these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,0,23272,0.1052631578947368,2,1
2039,23272,commonsense, go livingroom,assistant,1,23272,0.1052631578947368,2,1
2040,23272,commonsense," This is the present state of the game
You can't see any such thing.

>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,2,23272,0.1052631578947368,2,1
2041,23272,commonsense, examine sofa,assistant,3,23272,0.1052631578947368,2,1
2042,23272,commonsense," This is the present state of the game
The sofa is shaky.

<score>
0
</score><moves>
1
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,4,23272,0.1052631578947368,2,1
2043,23272,commonsense, put magazine on end table,assistant,5,23272,0.1052631578947368,2,1
2044,23272,commonsense," This is the present state of the game
You need to take the magazine first.

<score>
0
</score><moves>
2
</moves>
>
these are the possible verbs you can use: ['close', 'drop', 'examine', 'go', 'insert', 'inventory', 'lock', 'look', 'open', 'put', 'take', 'unlock'].

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,6,23272,0.1052631578947368,2,1
2045,23272,commonsense, take magazine,assistant,7,23272,0.1052631578947368,2,1
