dialogue_id,game,text,speaker,utterance_idx,is_positive
37061,coin_collector,move west,assistant,2,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,0
37061,coin_collector,move west,assistant,4,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
37061,coin_collector,move west,assistant,6,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
37061,coin_collector,move south,assistant,8,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
37061,coin_collector,move east,assistant,10,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
37061,coin_collector,move east,assistant,12,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
37061,coin_collector,pick up coin from canteen floor,assistant,14,2
37061,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
37061,coin_collector,go north from kitchenette,assistant,16,2
37061,coin_collector," This is the present state of the game
I only understood you as far as wanting to go north.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
37061,coin_collector,m ready to play! What,assistant,18,2
37061,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
37061,coin_collector,,assistant,20,2
37061,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
37061,coin_collector,move west,assistant,22,2
37061,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
37061,coin_collector,Please enter a more substantial action,assistant,24,2
37061,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
37061,coin_collector,"t go that way!

You are already at the westernmost position ",assistant,26,2
37061,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
37061,coin_collector,"s a table covered with dirty dishes, and a counter with some",assistant,28,2
37061,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
37061,coin_collector,,assistant,30,2
62713,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, make an attempt to venture south. With that accomplished, attempt to move south. And then, attempt to venture west. Once you manage that, attempt to move west. Then, make an effort to move west. Once you succeed at that, retrieve the coin from the floor of the steam room. And once you've done that, you win!

-= Spare Room =-
You've just sauntered into a spare room.



There is an exit to the south. Don't worry, it is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
62713,coin_collector,venture south,assistant,2,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,0
62713,coin_collector,move south,assistant,4,2
62713,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
62713,coin_collector,move south,assistant,6,2
62713,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
62713,coin_collector,move south,assistant,8,2
62713,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
62713,coin_collector,go south,assistant,10,2
62713,coin_collector," This is the present state of the game

-= Study =-
You've walked into an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the study. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
62713,coin_collector,venture west,assistant,12,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
62713,coin_collector,move west,assistant,14,2
62713,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
62713,coin_collector,go west,assistant,16,2
62713,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
62713,coin_collector,go north,assistant,18,2
62713,coin_collector," This is the present state of the game

-= Spare Room =-
You've just sauntered into a spare room.



There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
62713,coin_collector,invalid action,assistant,20,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
62713,coin_collector,ve decided to move south. You make your way towards the sout,assistant,22,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
62713,coin_collector,invalid action,assistant,24,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
62713,coin_collector,move south,assistant,26,2
62713,coin_collector," This is the present state of the game
You must name something more substantial.

<score>
0
</score><moves>
8
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
62713,coin_collector,invalid action,assistant,28,2
62713,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
62713,coin_collector,,assistant,30,2
62713,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
62713,coin_collector,move west,assistant,32,2
65198,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your first objective is to take a trip south. With that accomplished, make an effort to move east. Once you accomplish that, take a trip north. Then, venture north. After that, head west. Following that, recover the coin from the floor of the canteen. And if you do that, you're the winner!

-= Closet =-
Look around you. Take it all in. It's not every day someone gets to be in a closet.



There is an exit to the south. Don't worry, it is unguarded.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
65198,coin_collector,look,assistant,2,3
65198,coin_collector," This is the present state of the game
-= Closet =-
Look around you. Take it all in. It's not every day someone gets to be in a closet.



There is an exit to the south. Don't worry, it is unguarded.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
65198,coin_collector,goto south,assistant,4,2
65198,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
65198,coin_collector,go south,assistant,6,3
65198,coin_collector," This is the present state of the game

-= Garage =-
Well, here we are in the garage. You decide to start listing off everything you see in the room, as if you were in a text adventure.



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the north. Don't worry, it is unblocked.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,1
65198,coin_collector,go east,assistant,8,2
65198,coin_collector," This is the present state of the game

-= Attic =-
You've just sauntered into an attic.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unguarded exit to the west.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
65198,coin_collector,go north,assistant,10,3
65198,coin_collector," This is the present state of the game

-= Parlor =-
You find yourself in a parlor. A standard kind of place.



There is an exit to the north. Don't worry, it is unguarded. There is an unblocked exit to the south.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
65198,coin_collector,go north,assistant,12,3
65198,coin_collector," This is the present state of the game

-= Chamber =-
You arrive in a chamber. A normal one.



There is an unblocked exit to the south. There is an unguarded exit to the west.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,1
65198,coin_collector,go west,assistant,14,3
65198,coin_collector," This is the present state of the game

-= Canteen =-
You're now in the canteen.



There is an unguarded exit to the east.

There is a coin on the floor.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,1
65198,coin_collector,pick up coin,assistant,16,3
23630,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Who's got a virtual machine and is about to play through an life changing round of TextWorld? You do! Here is your task for today. First off, if it's not too much trouble, I need you to go to the south. And then, attempt to venture south. And then, head west. Once you finish that, go north. Following that, move north. That done, recover the coin from the floor of the cookhouse. Got that? Good!

-= Scullery =-
You arrive in a scullery. An usual kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
23630,coin_collector,go south,assistant,2,3
23630,coin_collector," This is the present state of the game

-= Vault =-
You're now in a vault. You begin looking for stuff.



There is an unblocked exit to the north. You need an unguarded exit? You should try going south.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
23630,coin_collector,go north,assistant,4,2
23630,coin_collector," This is the present state of the game

-= Scullery =-
You arrive in a scullery. An usual kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
23630,coin_collector,head west,assistant,6,2
23630,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
23630,coin_collector,go west,assistant,8,2
23630,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
23630,coin_collector,go north,assistant,10,2
23630,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
23630,coin_collector,go north,assistant,12,2
23630,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
23630,coin_collector,recover coin from the floor of the cookhouse,assistant,14,2
23630,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
23630,coin_collector,recover coin from the floor,assistant,16,2
23630,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
23630,coin_collector,m excited to play the coin collector game! Please go ahead a,assistant,18,2
23630,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
23630,coin_collector,,assistant,20,2
23630,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
23630,coin_collector,"re now in a vault. You begin looking for stuff.



There is ",assistant,22,2
23630,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
23630,coin_collector,"re now in a pantry. You start searching through shelves.



",assistant,24,2
22051,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to take a trip south. With that accomplished, try to take a trip west. And then, take a trip west. Following that, venture west. With that accomplished, try to head west. Then, pick up the coin from the floor of the vault. That's it!

-= Shower =-
You arrive in a shower. A typical kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
22051,coin_collector,Go south,assistant,2,3
22051,coin_collector," This is the present state of the game

-= Cellar =-
This is going to sound unbelievable, but you've just entered a cellar. You begin looking for stuff.



You don't like doors? Why not try going north, that entranceway is unguarded. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
22051,coin_collector,Go north,assistant,4,2
22051,coin_collector," This is the present state of the game

-= Shower =-
You arrive in a shower. A typical kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
22051,coin_collector,Go south,assistant,6,2
22051,coin_collector," This is the present state of the game

-= Cellar =-
This is going to sound unbelievable, but you've just entered a cellar. You begin looking for stuff.



You don't like doors? Why not try going north, that entranceway is unguarded. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,0
22051,coin_collector,Go west,assistant,8,3
22051,coin_collector," This is the present state of the game

-= Pantry =-
You are in a pantry. An ordinary one.



There is an unblocked exit to the east. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,1
22051,coin_collector,Go west,assistant,10,2
22051,coin_collector," This is the present state of the game

-= Spare Room =-
Look around you. Take it all in. It's not every day someone gets to be in a spare room. The room is well lit.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,0
22051,coin_collector,Go east,assistant,12,2
22051,coin_collector," This is the present state of the game

-= Pantry =-
You are in a pantry. An ordinary one.



There is an unblocked exit to the east. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
22051,coin_collector,Go east,assistant,14,2
22051,coin_collector," This is the present state of the game

-= Cellar =-
This is going to sound unbelievable, but you've just entered a cellar. You begin looking for stuff.



You don't like doors? Why not try going north, that entranceway is unguarded. You need an unblocked exit? You should try going west.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
22051,coin_collector,Pick up coin from the floor of the vault,assistant,16,2
22051,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
22051,coin_collector,Coin Collector,assistant,18,2
22051,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
22051,coin_collector,"You go south

                    ________  ________  __    ",assistant,20,2
22051,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,0
22051,coin_collector,"This is the present state of the game

                    _",assistant,22,2
22051,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
22051,coin_collector,"This is the present state of the game

                    _",assistant,24,2
22051,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
22051,coin_collector,re in a vault. It looks like you,assistant,26,2
22051,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
22051,coin_collector,Go west,assistant,28,2
22051,coin_collector," This is the present state of the game

-= Pantry =-
You are in a pantry. An ordinary one.



There is an unblocked exit to the east. There is an exit to the west. Don't worry, it is unblocked.

<score>
0
</score><moves>
8
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
22051,coin_collector,Go west,assistant,30,2
43433,coin_collector," This is the present state of the game



                    ________  ________  __    __  ________        
                   |        \|        \|  \  |  \|        \       
                    \$$$$$$$$| $$$$$$$$| $$  | $$ \$$$$$$$$       
                      | $$   | $$__     \$$\/  $$   | $$          
                      | $$   | $$  \     >$$  $$    | $$          
                      | $$   | $$$$$    /  $$$$\    | $$          
                      | $$   | $$_____ |  $$ \$$\   | $$          
                      | $$   | $$     \| $$  | $$   | $$          
                       \$$    \$$$$$$$$ \$$   \$$    \$$          
              __       __   ______   _______   __        _______  
             |  \  _  |  \ /      \ |       \ |  \      |       \ 
             | $$ / \ | $$|  $$$$$$\| $$$$$$$\| $$      | $$$$$$$\
             | $$/  $\| $$| $$  | $$| $$__| $$| $$      | $$  | $$
             | $$  $$$\ $$| $$  | $$| $$    $$| $$      | $$  | $$
             | $$ $$\$$\$$| $$  | $$| $$$$$$$\| $$      | $$  | $$
             | $$$$  \$$$$| $$__/ $$| $$  | $$| $$_____ | $$__/ $$
             | $$$    \$$$ \$$    $$| $$  | $$| $$     \| $$    $$
              \$$      \$$  \$$$$$$  \$$   \$$ \$$$$$$$$ \$$$$$$$ 

Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Your first objective is to make an attempt to venture south. With that over with, go south. Following that, travel east. Then, venture south. After that, attempt to take a trip south. Then, retrieve the coin from the floor of the chamber. And once you've done that, you win!

-= Spare Room =-
Of every spare room you could have shown up in, you had to come round a typical one.



You don't like doors? Why not try going south, that entranceway is unblocked.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,1,1
43433,coin_collector,Go south,assistant,2,3
43433,coin_collector," This is the present state of the game

-= Bedchamber =-
You've entered a bedchamber. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unblocked.

<score>
0
</score><moves>
1
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,3,1
43433,coin_collector,Go south,assistant,4,2
43433,coin_collector," This is the present state of the game

-= Bedroom =-
You arrive in a bedroom. An usual one. You begin looking for stuff.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going north.

<score>
0
</score><moves>
2
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,5,0
43433,coin_collector,Go east,assistant,6,3
43433,coin_collector," This is the present state of the game

-= Workshop =-
You're now in the workshop.



There is an exit to the south. Don't worry, it is unblocked. There is an unguarded exit to the west.

<score>
0
</score><moves>
3
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,7,1
43433,coin_collector,Go south ,assistant,8,2
43433,coin_collector," This is the present state of the game

-= Studio =-
You've entered a studio.



There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.

<score>
0
</score><moves>
4
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,9,0
43433,coin_collector,Go south,assistant,10,3
43433,coin_collector," This is the present state of the game

-= Chamber =-
You arrive in a chamber. An ordinary one.



There is an unguarded exit to the north.

There is a coin on the floor.

<score>
0
</score><moves>
5
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,11,1
43433,coin_collector,Take the coin from the floor of the chamber.,assistant,12,2
43433,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,13,0
43433,coin_collector,Get the coin from the floor.,assistant,14,2
43433,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,15,0
43433,coin_collector,Take the coin from the floor.,assistant,16,2
43433,coin_collector," This is the present state of the game
You can't see any such thing.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,17,0
43433,coin_collector,Coin Collector,assistant,18,2
43433,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,19,0
43433,coin_collector,,assistant,20,2
43433,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,21,1
43433,coin_collector,"ve entered a room with a coin lying around, but it",assistant,22,2
43433,coin_collector," This is the present state of the game
You seem to want to talk to someone, but I can't see whom.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,23,0
43433,coin_collector,Go south,assistant,24,2
43433,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
6
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,25,0
43433,coin_collector,go,assistant,26,2
43433,coin_collector," This is the present state of the game
You'll have to say which compass direction to go in.

<score>
0
</score><moves>
7
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,27,0
43433,coin_collector,Go south,assistant,28,2
43433,coin_collector," This is the present state of the game
You can't go that way.

<score>
0
</score><moves>
8
</moves>

 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,29,0
43433,coin_collector,"Congratulations, you have won!

Your final score is:

<score",assistant,30,2
43433,coin_collector," This is the present state of the game
You seem to want to talk to someone, but I can't see whom.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,31,0
43433,coin_collector,"ve won!

<score>
1
</score><moves>
6
</moves>

 Choose your ",assistant,32,2
43433,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,33,1
43433,coin_collector,y,assistant,34,2
43433,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,35,0
43433,coin_collector,"You are an expert player of textual adventure games, you hav",assistant,36,2
43433,coin_collector," This is the present state of the game
I beg your pardon?


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,37,0
43433,coin_collector,Take the coin,assistant,38,2
43433,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,39,0
43433,coin_collector,action,assistant,40,2
43433,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,41,0
43433,coin_collector,"t do that. You have already been in that direction before.

",assistant,42,2
43433,coin_collector," This is the present state of the game
That's not a verb I recognise.


 Choose your next action.Remember to express your action in the valid format and to surround the action between quotes ('')",user,43,0
43433,coin_collector,go north,assistant,44,2
